game_id,turn,snake_id,snake_name,health,length,alive
40e840eb-281e-46d5-acfc-406cba1e1009,0,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,100,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,0,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,100,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,0,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,100,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,0,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,100,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,1,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,99,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,2,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,98,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,3,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,97,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,4,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,96,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,5,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,95,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,6,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,94,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,7,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,93,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,7,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,93,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,7,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,93,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,7,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,93,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,7,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,93,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,7,8ccfe3a2-e94b-4d64-9c6e-9b19273c60d9,Friendly 2,93,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,7,5162fe44-847f-4116-b904-79fde5aacd3c,Competitive 1,93,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,7,3d2a4059-9a5e-4c3a-a9a0-efb78629ab72,Competitive 2,93,3,1
40e840eb-281e-46d5-acfc-406cba1e1009,7,d35bd65c-cb73-43ba-a2d2-9e51fbd1c85e,Friendly 1,93,3,1
