game_id,turn,snake_id,snake_name,health,length,alive
2a53998d-8ca3-4441-8a84-9f4364bfd462,0,c8163904-65cb-489a-b532-8017019f3e36,Friendly 1,100,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,0,6ab475c2-9c01-4aee-9d20-bd7b15cf1b86,Friendly 2,100,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,0,0b334b9d-eda1-4476-82b6-28ebbf9aec74,Competitive 1,100,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,0,9c22abc1-dffe-43b0-8ab1-3c8121729ff5,Competitive 2,100,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,1,c8163904-65cb-489a-b532-8017019f3e36,Friendly 1,99,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,1,6ab475c2-9c01-4aee-9d20-bd7b15cf1b86,Friendly 2,99,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,1,0b334b9d-eda1-4476-82b6-28ebbf9aec74,Competitive 1,99,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,1,9c22abc1-dffe-43b0-8ab1-3c8121729ff5,Competitive 2,99,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,1,c8163904-65cb-489a-b532-8017019f3e36,Friendly 1,99,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,1,6ab475c2-9c01-4aee-9d20-bd7b15cf1b86,Friendly 2,99,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,1,0b334b9d-eda1-4476-82b6-28ebbf9aec74,Competitive 1,99,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,1,9c22abc1-dffe-43b0-8ab1-3c8121729ff5,Competitive 2,99,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,1,c8163904-65cb-489a-b532-8017019f3e36,Friendly 1,99,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,1,6ab475c2-9c01-4aee-9d20-bd7b15cf1b86,Friendly 2,99,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,1,0b334b9d-eda1-4476-82b6-28ebbf9aec74,Competitive 1,99,3,1
2a53998d-8ca3-4441-8a84-9f4364bfd462,1,9c22abc1-dffe-43b0-8ab1-3c8121729ff5,Competitive 2,99,3,1
